language,prompt_name,prompt_type,is_reasoning,combined_prompt_type,is_preamble,input_text,bleu_1gram,bleu_2gram,bleu_3gram,bleu_4gram,avg_bleu
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.028368794326241134,0.024655683636076894,0.02141954625976997,0.015866917063381232,0.02257773532136731
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.07017543859649124,0.03539961627023943,0.013741032231742412,0.008059538325581596,0.03184390635601367
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.0,0.0,0.0,0.0,0.0
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.5714285714285714,0.36313651960128146,0.22569209116099667,0.09997501561329078,0.3150580494510351
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.6923076923076923,0.48038446141526137,0.3511793901098903,0.2545093860020286,0.4445952324587181
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.008264462809917354,0.0026243194054073895,0.0019125840045741455,0.0014881650601031944,0.003572382820000521
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.3333333333333333,0.25819888974716115,0.12111838948674812,0.08633400213704504,0.1997461536760719
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.021978021978021976,0.011019325559678168,0.004301128153710525,0.0024776851796670216,0.009944040217769423
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.2040816326530612,0.14580296087995107,0.09899958911948813,0.06659271909516515,0.1288692254369164
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.6063657586001313,0.44969288215569075,0.3376891789310134,0.24997758323995953,0.4109313507316988
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.07692307692307693,0.044992127066584765,0.018346935658154574,0.011103047724581823,0.03784129684309952
French,preamble5,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.3888888888888889,0.2138963159732493,0.1447353403637567,0.06607677554655543,0.20339933019311257
French,preamble4,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.375,0.05000000000000001,0.0271080295938622,0.019251614434393566,0.11783991100706394
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.07920792079207921,0.04874666782214325,0.037568507393002805,0.02645541924746324,0.04799462881367213
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.5384615384615384,0.29957234475763905,0.095682287205018,0.05344445934790546,0.24679015744302524
French,preamble1,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.2413793103448276,0.029361010975735173,0.01535956164782967,0.01052691762848815,0.07415670014922014
French,preamble2,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.3499999999999999,0.1919429739874786,0.1296145445713074,0.05890548730960053,0.1826157514670966
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.42857142857142855,0.35856858280031806,0.30388466430098304,0.23418123261847468,0.3313014770728011
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.3561388764008908,0.2344393091820821,0.07928700783889951,0.04549497296421332,0.17884004159652145
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.08130081300813007,0.057723483376526094,0.03931093711607406,0.026028078649585118,0.051090828037578834
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.5185727544772025,0.357849197878016,0.29004420809005627,0.22382899458813588,0.34757378875835265
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.3460456303167608,0.2295407032205458,0.07816213905649122,0.04538107245336854,0.1747823862617916
French,preamble3,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.14925373134328357,0.09510878344018356,0.05337823456736916,0.02159419310021986,0.07983373561276404
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.3561388764008908,0.2344393091820821,0.07928700783889951,0.04549497296421332,0.17884004159652145
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.16417910447761194,0.1221694443563052,0.09048652736945692,0.05727805740094205,0.10852828340107903
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.6333861926251716,0.5046941987886602,0.38954073278761897,0.29377167835760565,0.4553482006397641
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.2849111011207126,0.14827243801836115,0.05859786943308251,0.0361808203044872,0.13199055721916086
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.049180327868852444,0.009053574604251853,0.0054590879608525985,0.003934051501215765,0.016906760483793165
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.28,0.21602468994692872,0.16245831721943918,0.11653907453915101,0.19375552042637972
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.2692307692307693,0.20754980866510833,0.15601664388927639,0.11177222547202245,0.1861423618142941
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.11688311688311687,0.05546053999849019,0.016682428993275683,0.00862817214077539,0.04941356450391453
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.7272727272727273,0.5393598899705937,0.4050230849093875,0.2998221389342337,0.4928694602717355
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.10526315789473682,0.06488856845230502,0.018585940388380098,0.009396052864221148,0.049533429899910775
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.06194690265486725,0.03325950526188696,0.010459425597495993,0.005486292730321452,0.02778803156114291
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.11111111111111109,0.09128709291752765,0.070000841808336,0.0533718279782816,0.08144271845381408
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.05806451612903226,0.03883515482272131,0.010421742893038417,0.005046366234245152,0.028091945019759285
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.7,0.4830458915396479,0.3114674328948206,0.14287202148494,0.4093463364798521
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.5833333333333334,0.39886201760873286,0.2550016379036405,0.11530568323789493,0.3381256680209004
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.3684210526315789,0.14306584587982532,0.05088685306542423,0.029452743654800276,0.14795662380790722
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.09459459459459461,0.05090808117204016,0.015979364985272974,0.008438119133455312,0.04248003997134077
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.01415094339622642,0.002589712000330745,0.0015718590592798216,0.0011118196347379393,0.004856083522643732
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.3125,0.20412414523193154,0.06859746052812911,0.03889818545474848,0.15602994780370227
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.10000000000000002,0.07784989441615231,0.058691567356387364,0.03718860393009979,0.06843251642565987
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.4,0.316227766016838,0.1522474354853864,0.11362193664674995,0.2455242845372436
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.5,0.18257418583505536,0.0637276250977716,0.036787632499277766,0.19577236085802618
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.4,0.316227766016838,0.1522474354853864,0.11362193664674995,0.2455242845372436
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.10000000000000002,0.050315460542662754,0.015443002421899664,0.008057575695866986,0.04345400966510735
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.045801526717557245,0.02654503480083995,0.00857697951788929,0.004545082068979517,0.0213671557763165
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.3333333333333333,0.25819888974716115,0.12111838948674812,0.08633400213704504,0.1997461536760719
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.05128205128205127,0.03673591791853224,0.016049201230601346,0.010032736170107857,0.02852497665032318
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.12500000000000003,0.09128709291752769,0.04033183084278514,0.026012784404037925,0.0706579270410877
French,preamble5,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",1.0,0.7071067811865476,0.46773514128719823,0.223606797749979,0.5996121800559312
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.03571428571428572,0.02548235957188128,0.011128284533491205,0.0069016417535906855,0.019806642893312226
French,preamble1,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.875,0.6123724356957945,0.40053493879481106,0.1880301546543197,0.5189843822862312
French,preamble4,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",1.0,0.7071067811865476,0.46773514128719823,0.223606797749979,0.5996121800559312
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.2857142857142857,0.2182178902359924,0.1006949130683619,0.06985342056580097,0.16862012739611024
French,preamble3,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.875,0.6123724356957945,0.40053493879481106,0.1880301546543197,0.5189843822862312
French,preamble2,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.875,0.6123724356957945,0.40053493879481106,0.1880301546543197,0.5189843822862312
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.4,0.316227766016838,0.1522474354853864,0.11362193664674995,0.2455242845372436
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",1.0,0.7071067811865476,0.46773514128719823,0.223606797749979,0.5996121800559312
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.13333333333333336,0.09759000729485329,0.043192289467872375,0.027952555963587523,0.07551704651491163
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.10638297872340424,0.07562747506779043,0.051430228311418316,0.01922604677383367,0.06316668221911166
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",1.0,1.0,1.0,1.0,1.0
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",1.0,0.7071067811865476,0.46773514128719823,0.223606797749979,0.5996121800559312
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.7054014374088451,0.10928032077900922,0.06488553301529469,0.051675473202961675,0.23281069110152763
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",1.0,0.7071067811865476,0.46773514128719823,0.223606797749979,0.5996121800559312
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.4375,0.2958039891549808,0.18734426618765018,0.08326915667169545,0.25097935300358165
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.03278688524590164,0.023376229110609225,0.010209629368442259,0.0063214575553372345,0.01817355032007259
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",1.0,1.0,1.0,1.0,1.0
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",1.0,1.0,1.0,1.0,1.0
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.08695652173913045,0.053541558801294076,0.032812252065072794,0.01375426465035573,0.04676614931396326
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.4444444444444444,0.23570226039551587,0.0948151464331332,0.06030725360407769,0.2088172762192928
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.07246376811594202,0.03264419778098174,0.012204142652397568,0.007006454655254524,0.031079640801143962
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.21428571428571425,0.0890870806374748,0.03235463577999653,0.018693000799960027,0.08860510787578639
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",1.0,1.0,1.0,1.0,1.0
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",1.0,1.0,1.0,1.0,1.0
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.13953488372093023,0.057639041770423505,0.020885957201647213,0.011930191477839875,0.05749751854271021
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.625,0.2988071523335984,0.11667240223363196,0.07386099955930606,0.2785851385316341
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.7142857142857143,0.5976143046671969,0.5261597794341889,0.4347208719449914,0.5681951675830229
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.12500000000000003,0.05157106231293969,0.018684347105125305,0.01064658810471376,0.0514754993806947
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.4444444444444444,0.23570226039551587,0.0948151464331332,0.06030725360407769,0.2088172762192928
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.16129032258064513,0.1270001270001905,0.10598863565964343,0.07939087147543496,0.1184174891789785
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.25,0.18057877962865382,0.11652001888986878,0.05154337627145953,0.14966054369749554
