language,prompt_name,prompt_type,is_reasoning,combined_prompt_type,is_preamble,input_text,bleu_1gram,bleu_2gram,bleu_3gram,bleu_4gram,avg_bleu
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.6,0.3872983346207417,0.17404441896107775,0.12574334296829354,0.32177152413752824
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.03883495145631068,0.03379651542093316,0.029306861747508888,0.021807863384847224,0.030936548002399988
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,1.0,1.0,1.0,1.0,1.0
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.47768754038252614,0.13082012065333476,0.10909005447984235,0.09681772177713914,0.20360385932321057
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.06451612903225806,0.032521400024371865,0.01262530217701803,0.007393222919710692,0.029264013538339663
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.6191984998215584,0.5982025827726344,0.5733442699900668,0.5329462628216854,0.5809229038514863
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.14814814814814814,0.13988115151037547,0.13387820487624283,0.12197379410305399,0.1359703246594551
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.7165313105737893,0.16022127184500068,0.12470827561623474,0.10714642219733597,0.27715182005809014
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.625,0.5175491695067657,0.35844139094416977,0.17286039232097053,0.4184627381929765
Chinese,preamble6,Few-Shot,False,Few-Shot,True,the giants team on fire trucks,0.040816326530612235,0.029009890432389114,0.02143536640519248,0.009801089040587655,0.02526566810219537
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.02105263157894737,0.010554126447688387,0.004120848261764906,0.002372527650550101,0.009525033484737691
Hindi,preamble6,Few-Shot,False,Few-Shot,True,the giants team on fire trucks,0.2222222222222222,0.05270462766947299,0.03528075103412339,0.028517539529041507,0.08468128511371502
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.05660377358490567,0.03299294026609379,0.013448062399472148,0.008083053722455262,0.027781957493231715
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.0,0.0,0.0,0.0,0.0
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.030769230769230767,0.006933752452815363,0.004479780326258578,0.003330819561259882,0.011378395777391147
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.07547169811320754,0.06598588053218755,0.057105693663861104,0.04298807144691974,0.06038783593904398
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.5714285714285714,0.36313651960128146,0.2836979771131725,0.21142141714303078,0.35742112132151405
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.015151515151515157,0.004828045495852677,0.003509536004056586,0.0027574366655649983,0.006561633329247354
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.6923076923076923,0.48038446141526137,0.3511793901098903,0.2545093860020286,0.4445952324587181
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,the giants team on fire trucks,0.025641025641025644,0.004701524481395375,0.0028421517079724214,0.0020263696772438115,0.008802767876909314
Spanish,preamble6,Few-Shot,False,Few-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.5185727544772025,0.2921826465551294,0.09440917083454008,0.05378188630106793,0.23973661454198497
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,led switch light with touch button on off,0.12500000000000003,0.028867513459481287,0.018864614597621485,0.014628063653657535,0.04684004792769009
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.5366925752004387,0.29963038023726124,0.20523037923240692,0.09585983826931077,0.28435329323485437
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.1388888888888889,0.09889847151615445,0.06718660059793118,0.04486064422612572,0.08745865130727506
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.5926545765453743,0.44173864011060315,0.33329693739163085,0.24868467029269142,0.40409370608507494
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.6821614784251477,0.47697132963541783,0.35107303726893635,0.2574478063354877,0.4419134129162474
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.07575757575757576,0.04809582539138558,0.02707631550311816,0.01083728327388817,0.040441749981491915
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.2222222222222222,0.05270462766947299,0.03528075103412339,0.028517539529041507,0.08468128511371502
French,preamble1,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.2857142857142857,0.046880723093849545,0.02733546260131627,0.020200106912694155,0.09503264458053641
French,preamble4,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.29411764705882354,0.04287464628562722,0.02394099784808892,0.017200673466668964,0.09453349116480216
French,preamble5,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.3157894736842105,0.13245323570650439,0.0483629911886577,0.028339296176052856,0.13123624918885637
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.12371134020618557,0.09497693697262,0.07434623713355476,0.04483438458146023,0.08446722472345514
French,preamble6,Few-Shot,False,Few-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.35270071870442254,0.23298642673655665,0.07903658900236418,0.04559460694781592,0.17757958534778984
French,preamble2,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.3888888888888889,0.2138963159732493,0.1447353403637567,0.06607677554655543,0.20339933019311257
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.19298245614035087,0.14379392104440059,0.10647289776209908,0.06760229884571738,0.12771289344814196
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.14285714285714285,0.048795003647426664,0.037468614372419724,0.033031643180138064,0.06553810101428183
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.35270071870442254,0.23298642673655665,0.07903658900236418,0.04559460694781592,0.17757958534778984
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.3274923012311928,0.25890539701513365,0.12464965750914189,0.09302577375697234,0.20101828237811015
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.4,0.29019050004400465,0.2140281402746303,0.1531682455208201,0.26434672145986376
French,preamble3,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.1265822784810127,0.08056921804549294,0.04524073987270086,0.01824981620352301,0.06766051315068237
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.3561388764008908,0.2344393091820821,0.07928700783889951,0.04549497296421332,0.17884004159652145
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.5,0.33968311024337877,0.2159628241091146,0.09669265690880861,0.2880846478153255
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.4666666666666667,0.18257418583505536,0.06530533771613309,0.038233014078303,0.18819480107403955
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.1232876712328767,0.0413802944301184,0.014001304649692412,0.007661392126604184,0.046582665609822924
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.11475409836065574,0.013829563644638,0.00722025325814503,0.004862215879511135,0.03516653278573748
Chinese,preamble6,Few-Shot,False,Few-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.13636363636363635,0.07963978098028482,0.02564918510479982,0.013853411725680142,0.06387650354360029
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.08571428571428572,0.04984447862792268,0.016058290746534403,0.008593351966155831,0.04005260176372465
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,1.0,0.8660254037844387,0.813856741269988,0.7730551756939454,0.8632343301870931
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.06779661016949153,0.03404286141254435,0.010468056572818539,0.005429052870239978,0.0294341452562736
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.5714285714285714,0.36313651960128146,0.22569209116099667,0.09997501561329078,0.3150580494510351
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.6333861926251716,0.5046941987886602,0.38954073278761897,0.29377167835760565,0.4553482006397641
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.02336448598130841,0.018140486965414458,0.005662620632725122,0.002928666311288655,0.012524064972684162
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.06976744186046512,0.0330169089872109,0.009956594140338199,0.005108867505870777,0.029462453123471247
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.6666666666666666,0.49236596391733095,0.3683409417293896,0.27091988546756285,0.44957336444523754
Hindi,preamble6,Few-Shot,False,Few-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.7238699344287677,0.6032249453573064,0.4381981338415542,0.3211703274087688,0.5216158352590993
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.06481481481481481,0.03480649171774531,0.010943212441261514,0.005743892913762844,0.02907710297189612
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,the giants team on fire trucks,0.12500000000000003,0.04225771273642583,0.032085442892067474,0.02777619034011792,0.05677983649215281
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.16393442622950818,0.12803687993289598,0.08429462620586876,0.031286360043789714,0.10188807310301566
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.13846153846153847,0.11393317879691249,0.08730854974952108,0.06682359867655095,0.10163171642113075
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.4,0.316227766016838,0.1522474354853864,0.11362193664674995,0.2455242845372436
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.12500000000000003,0.09128709291752769,0.04033183084278514,0.026012784404037925,0.0706579270410877
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.4,0.316227766016838,0.1522474354853864,0.11362193664674995,0.2455242845372436
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.4,0.316227766016838,0.1522474354853864,0.11362193664674995,0.2455242845372436
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.03571428571428572,0.02548235957188128,0.011128284533491205,0.0069016417535906855,0.019806642893312226
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.2857142857142857,0.2182178902359924,0.1006949130683619,0.06985342056580097,0.16862012739611024
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.5,0.3834824944236852,0.2674560110679342,0.10521495173810227,0.31403836430743043
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.3333333333333333,0.25819888974716115,0.12111838948674812,0.08633400213704504,0.1997461536760719
Spanish,preamble6,Few-Shot,False,Few-Shot,True,"logitech usb gamepad, blue",0.2857142857142857,0.2182178902359924,0.1006949130683619,0.06985342056580097,0.16862012739611024
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,lawn lawn die set and die set hedgehogs from lawn fawn,0.10112359550561797,0.07580012424492769,0.052466330510164014,0.03520367733124405,0.06614843189798844
French,preamble5,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",1.0,0.7071067811865476,0.46773514128719823,0.223606797749979,0.5996121800559312
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.3125,0.14433756729740646,0.05457178254306466,0.032709344708772174,0.1360296736373108
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.06818181818181818,0.03981989049014241,0.016232812588182325,0.009795841373797659,0.033507590658485145
French,preamble4,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",1.0,0.7071067811865476,0.46773514128719823,0.223606797749979,0.5996121800559312
French,preamble1,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.875,0.6123724356957945,0.40053493879481106,0.1880301546543197,0.5189843822862312
French,preamble3,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.875,0.6123724356957945,0.40053493879481106,0.1880301546543197,0.5189843822862312
French,preamble2,Zero-Shot,False,Zero-Shot,True,"logitech usb gamepad, blue",0.875,0.6123724356957945,0.40053493879481106,0.1880301546543197,0.5189843822862312
French,preamble6,Few-Shot,False,Few-Shot,True,"logitech usb gamepad, blue",0.8571428571428571,0.5345224838248488,0.18188523433264572,0.10932651139290935,0.42071927167331524
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.05263157894736841,0.03771571432023571,0.016478774754660887,0.010307860500264256,0.029283482130632317
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.875,0.6123724356957945,0.40053493879481106,0.1880301546543197,0.5189843822862312
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,lawn lawn die set and die set hedgehogs from lawn fawn,0.5,0.3834824944236852,0.2674560110679342,0.10521495173810227,0.31403836430743043
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"logitech usb gamepad, blue",0.7054014374088451,0.10928032077900922,0.06488553301529469,0.051675473202961675,0.23281069110152763
